Financial Ratio,GPM_0,OPM_0,OPER_MARGIN_VALUE,PM_0,ROA_0,ROI_0,ROE_VALUE,ROC_0,ROCE_0,EV_1_VALUE,EV_2_VALUE,EBIT_DEFAULT,EBIT_VALUE,EBIT_VALUE_0,EBITDA_DEFAULT,EBITDA_VALUE,EBITDA_VALUE_0,EV_1_EBITDA_VALUE,EV_2_EBITDA_VALUE,EV_1_EBITDA_VALUE_0,EV_2_EBITDA_VALUE_0,EV_1_EBITDA_DEFAULT,EV_2_EBITDA_DEFAULT,EPS_VALUE,DPS_VALUE,DPS_00,DPS_02,DPS_03,DPS_10,DPS_12,DPS_13,DPS_20,DPS_22,DPS_23,PE_1_VALUE,PE_2_0_VALUE,PE_2_1_VALUE,PE_00,PE_01,PE_02,RR_0,RR_2,RR_3,DY_1_VALUE,DY_2_VALUE,DY_2_VALUE_00,DY_2_VALUE_02,DY_2_VALUE_03,DY_2_VALUE_04,DY_2_VALUE_06,DY_2_VALUE_07,DY_2_VALUE_08,DY_2_VALUE_10,DY_2_VALUE_11,DY_0,DY_0_00,DY_0_02,DY_0_03,DY_0_04,DY_0_06,DY_0_07,DY_0_08,DY_0_10,DY_0_11,Div_VALUE,Div_VALUE_1,Div_VALUE_2,PSD_0,MCAP_VALUE,BV_0,MB_0,MVPS_0,MVPS_PRICE_0,BVPS_0,SGR_0,SGR_2,SGR_3,RD_VALUE,Cur_R_VALUE,QR_1_VALUE,QR_2_VALUE,QR_VALUE,Cas_R_VALUE,NWC_VALUE,NWC_TA_VALUE,IM_VALUE,DE_VALUE,DE_VALUE_0,NE_VALUE_0,DE_DEFAULT,NE_DEFAULT,DR_VALUE,ER_VALUE,DER_VALUE,EM_VALUE,FE_VALUE,LTDR_VALUE,TIE_VALUE,CC_VALUE,DSCR_VALUE,EQUITY_MULTIPLIER,Tax_VALUE,FCF_0_VALUE,FCF_1_VALUE,FCF_2_VALUE,FCF_3_VALUE,FCF_DEFAULT,IT_VALUE,DSI_VALUE,RT_VALUE,DSR_VALUE,TOT_ASSET_TURNOVER,TATO_VALUE,CI_VALUE,FAT_VALUE,NWCT_VALUE,Open,High,Low,Close,Adj Close,Volume
2018-12-31,0.5647607422945643,0.255176547116994,-106083.0,0.2246471615784357,0.1320320285920478,0.17303578264688,0.69214313058752,0.1692138295529619,0.1328189653432372,724856663.395859,46998944.748677,26321.0,44.22,34913.0,-33271.7,-59548.48,-24679.7,-12172.546862587576,-789.2551539296553,-29370.56217846485,-1904.3564041976604,-21785.982182932014,-1412.5802032561307,0.0442382729571679,-0.0129191416600578,-0.0308283305722794,-44.175761727042826,-43.65576172704284,-30.815596694429985,-44157.51459061686,-43637.72938059604,-30.453224232170747,-43638.24938059604,-43124.57652492192,23.58331153682519,23.87379800915332,23.59305682948892,4.8854707896793664e-08,4.8874896046609344e-11,4.9456473757003775e-11,1.6968701197293077,999.5869423477354,987.8324147579386,766397.1457620852,-0.0123831378716291,-2.954929033783697e-05,-0.0423429483509323,-0.0418445226921166,-0.0295370847773439,-42.32545827209653,-41.82723849181334,-0.0291897468288089,-41.82773691747215,-41.33537589534697,-5977630.627677027,-14264134.404435633,-20439932717.58509,-20199330980.396763,-14258242494.566952,-20431489846964.32,-20190987492164.688,-14090574333.165442,-20191228093901.875,-19953553898860.17,-21419.0,-30692568.26,-30331281.1,-664047.0,0.0015015983019158,177628.0,8.4536126169064e-09,2.1612479031810644e-09,2.0715796346288078e-12,0.2556596807924201,1.174476996869863,691.8572355709684,683.7214200463891,21419.0,3.919006354708261,3.7544194107452338,3.919006354708261,-1.7208838821490469,0.4824090121317158,101056.0,0.434104264751366,0.0089381206630676,-0.0673736760367351,-0.1625627540043031,0.5141472546262718,-0.120582957889137,0.3813751626757876,0.0172342692188735,0.7630330939207532,0.0225865291508095,1.3105591460805728,0.5467381268718896,0.0220876458929751,3.0634310986964617,9.994180633147112,1.0243681911089753,1.3105591460805728,0.1196402486179932,-18249.920491793888,118530.15,44059.0,12447.15,4883.099016125801,0.3049837902618654,1196.784916623285,1.417122564545542,257.5641720284456,0.5877306780301729,0.1268514381937523,7.883237385709448,0.304069360352568,0.2922142178594047,1050.959961,1052.699951,1023.590027,1035.609985,1035.609985,1493722
2019-03-31,0.5593714741737528,0.2241668730564957,-29682.0,0.183191612317345,0.0271327782057395,0.0362834655969303,0.1451338623877212,0.0354968059806545,0.0314010235745275,816655806.245574,54633455.791078,6608.0,9.58,8146.0,-9413.5,-16011.92,-7875.5,-51002.99066230496,-3412.049010429605,-103695.74074605729,-6937.1412343442325,-86753.6842030673,-5803.734614232539,0.0095707606576609,0.0080022313084783,-0.0086678858352167,-9.57042923934234,-9.49042923934234,-8.676253567673127,-9579.668261739522,-9499.591031996397,-8.603800510740575,-9499.671031996397,-9420.262505633167,122.67625150151328,123.59000436842103,122.55793752609604,2.535690798333912e-07,2.5332452748107536e-10,2.554577866598634e-10,1.9056632116569023,1000.9653717890942,992.6065795403334,963190.6544980444,0.0068156008411777,-7.382547156209208e-06,-0.0081512547012961,-0.0080831176972186,-0.0073896740589654,-8.159123692630462,-8.090920911011517,-0.00732796488102,-8.090989048015595,-8.023355809458184,3297375.072211544,-3571662.650083255,-3943561937.623176,-3910597381.1628494,-3575110632.445807,-3947368941066.303,-3914372561553.131,-3545255846.371103,-3914405526109.5913,-3881684690475.4414,-6029.0,-6656769.48,-6601125.0,-688899.0,0.0016880093644508,183472.0,9.200364984580128e-09,2.426848973268702e-09,2.066977729836025e-12,0.2637774672348452,0.2765762623179558,145.27397052411266,144.06082672015347,6029.0,3.958951589802349,3.799398453165282,3.958951589802349,-1.9720710398166716,0.5484961329132054,103297.0,0.4210206685170919,0.0093784205114597,-0.2539358178157272,-0.5162846803377563,1.9150530125071423,-0.431932862378499,1.6021671004408562,0.0165723112790351,0.7478000725497149,0.0221614197261707,1.3372558210517136,0.5839692160111625,0.0216809393296291,4.296488946684005,14.7074122236671,1.0077731258284912,1.3372558210517136,0.1827890989442671,-3046.921119567886,33284.25,7919.5,3602.25,2345.3796341762827,0.0773332302996348,4719.833874594055,0.4015875502637213,908.8927178153448,0.1481114657080322,0.0313431071657108,31.90494148244473,0.0717739075245935,0.0744455308479433,1174.900024,1178.98999,1162.880005,1173.310059,1173.310059,1269979
2019-06-30,0.5558751027115859,0.3119094083812654,-28997.0,0.2554180361544782,0.0386890754995118,0.0517555361305361,0.2070221445221445,0.0506812183465297,0.041708124906293,750261496.4411219,51707246.2244565,9180.0,14.33,12147.0,-8130.21,-17295.879999999997,-5163.21,-43378.04705173267,-2989.570130253939,-145309.11902501,-10014.55416774768,-92280.7032587254,-6359.890608539816,0.01430078958416,-0.0104463192036299,-0.0089324224073978,-14.315699210415842,-14.19569921041584,-8.95066753795114,-14344.940080265407,-14224.694971428573,-8.875714285714286,-14224.814971428574,-14105.5768,75.42590695095225,75.90781312456016,75.27215802512212,1.5590366992030258e-07,1.5558587431462547e-10,1.568997592490206e-10,1.6246104353071278,1002.0425736402937,993.6514285714286,552817.765796769,-0.009684623340617,-8.281112691336913e-06,-0.0132718665788301,-0.0131606164075286,-0.0082980274738325,-13.298975343661532,-13.187497935692646,-0.0082285394559079,-13.18760918586395,-13.07706529422139,-4685402.847269856,-4006386.9928554394,-6420904486.417949,-6367081859.451217,-4014570333.31986,-6434019656668.749,-6380087093022.923,-3980952158.860797,-6380140915649.891,-6326659985474.929,-6213.0,-9957370.48,-9873903.76,-685609.0,0.0015507738046972,192192.0,8.068878021443397e-09,2.229545578928583e-09,2.066977729836025e-12,0.2763142004382106,0.3363303363303363,207.4450024975025,205.7078496503497,6213.0,3.984783783783784,3.8384054054054055,3.984783783783784,-1.948972972972973,0.4482972972972973,110437.0,0.4295471429516027,0.0079016324947026,-0.2355474251671496,-0.7890440249379747,2.423492362309493,-0.5010940676809086,1.539074636448505,0.0158459126957888,0.7475350154219548,0.0211975524475524,1.3377299783549783,0.5705960705960706,0.0207575433340466,3.094034378159757,8.923491742500843,1.0136285127126656,1.3377299783549783,0.1811146785214455,-14548.370373343212,24383.895,11993.5,-4613.105,-7042.73774882687,0.0787796801625149,4633.174433395005,0.2983544001907942,1223.377298161471,0.1514735454160038,0.0243289602140792,41.10327737809752,0.0570378611030055,0.0566386265472622,1076.390015,1081.0,1073.369995,1080.910034,1080.910034,1693450
2019-09-30,0.5662115113953431,0.2130422973406751,-33431.0,0.1745228277241413,0.0268700293487021,0.0362519169714159,0.1450076678856638,0.0355084877744899,0.0410016977928692,848567876.574438,59828063.68892,9177.0,10.2,8628.0,-8401.12,-17567.92,-8950.12,-48302.125497750334,-3405.529151369087,-94810.78204252434,-6684.610227451698,-101006.51777077794,-7121.439009194011,0.0101616548487828,-0.0043821058261304,-0.0094226776851899,-10.189838345151216,-10.109838345151216,-9.45823429541596,-10228.28984719864,-10147.987966044142,-9.38405206564799,-10148.06796604414,-10068.395903565364,120.0577074949686,120.55187603754942,119.60637112745098,2.481566076872677e-07,2.4722370546694373e-10,2.4917804305956776e-10,1.927277872099604,1003.7735144312392,995.90078098472,339829.90196078434,-0.0035919342272351,-7.723601353444671e-06,-0.0083524293054926,-0.0082868547279766,-0.007752746474613,-8.383947318012824,-8.318125293882268,-0.0076919406199101,-8.318190868459782,-8.252885095498877,-1737771.130954628,-3736664.039460837,-4040889838.786627,-4009164979.554021,-3750764395.138436,-4056138194908.336,-4024293621461.588,-3721346635.1765656,-4024325346320.82,-3992730534234.438,-6554.0,-7087603.199999999,-7031958.72,-688488.0,0.0017539709031336,194969.0,8.996152737787073e-09,2.5216817957628253e-09,2.066977729836025e-12,0.2803066898998786,0.2794700696008083,145.55485641307078,144.41324969610554,6554.0,3.7823271466449113,3.621915153987355,3.7823271466449113,-1.9825871915153988,0.4087293493779318,109134.0,0.4148887638569973,0.0079845235482989,-0.232355338594438,-0.4560832703919053,1.3351776289032995,-0.4858875959395889,1.4224293903669984,0.0155183163273064,0.7412029926552212,0.0209366617257102,1.349158071283127,0.5882268463191584,0.0205073071725336,-16.715846994535518,-48.71584699453552,0.9974399806016744,1.349158071283127,0.1808066759388038,-17607.704228094575,22882.94,15421.5,-10548.06,-10098.322865090402,0.0776922294503434,4698.024533242258,0.3446790176647996,1058.95625,0.1539628351150377,0.0273718465351804,36.53388888888889,0.0627801126554243,0.065973940293584,1220.969971,1226.0,1212.300049,1219.0,1219.0,1419676
2019-12-31,0.5558054331910266,0.2448148674447197,-127514.0,0.2121811228430034,0.1244721991671167,0.1704857974007406,0.6819431896029626,0.1667168294529991,0.1483865654043556,927569138.87889,67414378.00638,34231.0,49.59,39625.0,-37714.16,-71895.57,-32320.16,-12901.61742759519,-937.6708190279318,-28699.398111856197,-2085.8305777687983,-24594.71824054652,-1787.5084055002153,0.0493748885783459,0.0194074955862648,-0.0374060463859128,-49.54062511142165,-49.11062511142165,-37.56901319046094,-49756.45859690767,-49324.58521726116,-37.243248405788655,-49325.01521726116,-48896.88665619194,27.008972392595,27.12703422497966,26.891812915910464,5.582694444124989e-08,5.558477841210371e-11,5.607097561953262e-11,1.7575925224936668,1004.3566968523426,995.6478164400314,1212351.5335615245,0.0145530930624919,-2.8049661108223967e-05,-0.037149014122708,-0.0368265701479532,-0.0281718649784834,-37.310861115604055,-36.98701235019938,-0.027927583834286,-36.98733479417413,-36.66629415478526,7040759.487837564,-13570374.1280508,-17972624274.793262,-17816626476.60683,-13629496134.299591,-18050925550399.598,-17894248117096.832,-13511313368.868073,-17894404114895.016,-17739085247761.246,-26018.0,-34458279.04,-34159189.96,-661213.0,0.0019172647529458,201442.0,9.517701139513333e-09,2.7564491614562233e-09,2.066977729836025e-12,0.2896129139853585,1.198578250811648,684.9142093505823,678.97524766434,26018.0,3.374051878552,3.2064969814909,3.374051878552,-1.7581875677229606,0.4090577386612414,107357.0,0.389102928864227,0.0084940230816975,-0.0633418721070018,-0.1409027678080801,0.4314335077549121,-0.1207504025013416,0.3697285051556232,0.0165054420116777,0.7301030412201124,0.0226070035047308,1.369669681595695,0.6122407442340724,0.0221072253830171,6.346125324434557,19.675009269558767,1.0144103488253855,1.369669681595695,0.1332996845425867,-20209.600331356465,141604.42,45793.0,14090.419999999998,9415.43849842271,0.3097830536225952,1178.2439217758986,1.1731817104951434,311.11974959612274,0.5866318242608977,0.1076876796335023,9.286113354873452,0.2409126659153011,0.2767588513091834,1330.109985,1338.0,1329.084961,1337.02002,1337.02002,962468
2020-03-31,0.538812896328871,0.1884642484025365,-34323.0,0.1660876114580043,0.0250033832840166,0.0335659116464285,0.1342636465857143,0.0327590751168084,0.0342046360853122,795064820.5950899,62012595.739152,7977.0,9.96,7757.0,-11014.87,-18981.91,-11234.87,-41885.396179577816,-3266.9312908528173,-70767.60306039054,-5519.6540537765,-72181.04440588858,-5629.898104939231,0.0099312108203127,0.0112023941830649,-0.0099079663245367,-9.950068789179689,-9.860068789179689,-9.936688121708602,-9978.912635459335,-9888.651738150966,-9.846898771211231,-9888.741738150966,-9799.296451360442,116.30556181905938,117.02685450861196,115.96938293172688,2.454713312225335e-07,2.4476180127648666e-10,2.469936718048438e-10,1.9976594499707432,1002.8988589818608,993.8365198946752,-3919168.3036053134,0.0096985802921433,-8.57791694882861e-06,-0.0086143675617211,-0.0085364491978403,-0.0086027831204213,-8.639339398500512,-8.56119516027066,-0.0085250471283693,-8.56127307863454,-8.483834963039296,4595236.535798925,-4064260.559479791,-4081531044.753994,-4044612928.727768,-4076042277.707262,-4093362827682.823,-4056337691244.361,-4039210570.378581,-4056374609360.387,-4019684037407.8154,-6820.0,-6848980.600000001,-6787030.449999999,-681499.0,0.0016780420202372,203659.0,8.239469015546768e-09,2.437827540713808e-09,2.1105725932902657e-12,0.295871922828274,0.2682130423894844,134.65285796355673,133.43611527111494,6820.0,3.658165169573764,3.460001492945831,3.658165169573764,-2.1129164696807585,0.4887904650526263,106829.0,0.390738214284408,0.0092591543152316,-0.264251595334716,-0.4464671153293273,1.3020177358527512,-0.4553844030841943,1.3280229362670644,0.0183465433810163,0.7449040427500796,0.0246294050348867,1.342454789623832,0.6205716418130306,0.0240373786989337,-36.25909090909091,-122.5409090909091,0.9993468972606054,1.342454789623832,0.1187314683511666,-2569.1575654247777,38581.065,11384.0,4258.065,4451.944076962744,0.0818422482257883,4459.799283531767,0.3381443298969072,1079.420731707317,0.1505433371250498,0.0269931200462321,37.046476964769646,0.0583930054990703,0.0690823652753465,1147.300049,1175.310059,1138.140015,1162.810059,1162.810059,2487983
2020-06-30,0.5155495208501971,0.2161265895500953,-31338.0,0.1817113612032274,0.0249881504675179,0.033566143486943,0.134264573947772,0.0329279833443739,0.0271809022543584,965062852.906605,78425070.355331,6383.0,10.21,8277.0,-12180.13,-18552.92,-10286.13,-52016.76355563464,-4227.1011978346805,-93821.76318076917,-7624.351467007612,-79232.55769081324,-6438.771208134151,0.010109902881591,0.0150914888825935,-0.0099878692787668,-10.19989009711841,-10.11989009711841,-10.086758154907317,-10300.878169780142,-10220.08609793074,-10.00772381089237,-10220.166097930738,-10140.007068759882,138.6783809321174,138.40325399802566,137.3188014691479,2.926907900771944e-07,2.8982129892425067e-10,2.9211011471042437e-10,1.9879293001868084,1009.9008981175456,1001.9878646357236,-9574132.235827664,0.0107640657483739,-7.123888334623667e-06,-0.0072751130445588,-0.0072180527195922,-0.0071944212272255,-7.347143197606633,-7.289517924176033,-0.0071380496603129,-7.289574984500998,-7.232401231332342,5100068.949342951,-3375334.4269092013,-3446985461.522235,-3419949990.1302752,-3408753269.182674,-3481113713389.428,-3453810566549.657,-3382044134.850195,-3453837602021.0483,-3426748387771.599,-6875.0,-7020941.350000001,-6965874.550000001,-681376.0,0.0020368352081471,207322.0,9.824501057037824e-09,2.9590754620165995e-09,2.110572593290266e-12,0.301193459580001,0.2669084805278744,135.59391381522462,134.53147374615332,6875.0,3.4144715745109715,3.258990333959412,3.4144715745109715,-2.072472399102112,0.4063860002748637,105411.0,0.3785063843844706,0.0107030876107125,-0.2165696828315974,-0.3906231012052152,1.3342238528970567,-0.3298815365681647,1.1267531627330742,0.0144277034887896,0.7444450828030966,0.0193804806050491,1.3432824302293052,0.62426081168424,0.0190120185483107,3.370116156282999,13.165786694825766,1.0066649968388224,1.3432824302293052,0.1592364383230639,-3152.480804035278,35135.935,11857.5,3797.935000000001,2205.528814183884,0.0774497075754856,4712.73567617097,0.3059289656148294,1193.087419056429,0.1375156198382718,0.0232897174784194,42.93740363860623,0.0501147400384784,0.0615305802999687,1390.439941,1418.650024,1383.959961,1413.609985,1413.609985,2042381
2020-09-30,0.5426547982587226,0.2893249301539861,-34926.0,0.2435839126762393,0.0375848390772716,0.0528226563967687,0.2112906255870749,0.0495851372441826,0.044665654887808,1010613455.6041876,84138138.1163375,11213.0,16.55,13359.0,-9920.4,-21116.85,-7774.4,-47858.15382522428,-3984.407623122648,-129992.46959304738,-10822.46065501357,-101872.24865975036,-8481.325159906606,0.0163394277495696,0.0052634255122868,-0.0099602664400328,-16.533660572250433,-16.38366057225043,-10.088628078598736,-16746.735972926115,-16594.802867431314,-9.997190361874276,-16594.952867431315,-16444.396799146434,89.8562688365064,89.52439100609756,88.71299169184289,1.896481783416526e-07,1.8723520893359067e-10,1.8894772608847107e-10,1.6095847781630657,1012.887369965324,1003.707121899173,2031537.937880987,0.0035849512787597,-6.7839983348541445e-06,-0.0112611772452565,-0.0111590113286764,-0.0068714262312395,-11.406304202661294,-11.302821636116365,-0.0068091474436452,-11.302923802032945,-11.20037914394612,1698568.09955585,-3214292.8210198474,-5335602898.027323,-5287196168.543147,-3255716601.7812147,-5404364786562.256,-5355334221646.405,-3226208596.3270044,-5355382628375.891,-5306796449244.775,-6856.0,-11380697.25,-11277446.999999998,-677088.0,0.0021329730618085,212920.0,1.0017720560814237e-08,3.098742707850926e-09,2.110572593290266e-12,0.3093261275396428,0.3400901747135074,214.0136060492204,212.0739056922788,6856.0,3.410145228215768,3.268070539419087,3.410145228215768,-1.8634854771784235,0.4176141078838174,116169.0,0.3882095821790317,0.0078993438389149,-0.6583368258049851,-1.788176579543116,0.8009621321259519,-1.401354784081287,0.6276964638522641,0.046457227069639,0.7115287575649222,0.0652921284989667,1.4054245726094308,0.6334491827916588,0.0612903510241511,5.22506989748369,15.065237651444548,1.0067845532247597,1.4054245726094308,0.1580956658432517,-16796.266483269705,29362.800000000003,14661.5,-5563.200000000001,-7369.926701100383,0.0830759788975919,4393.568451958137,0.280320962888666,1302.078860741377,0.1542993486898607,0.0233489171008177,42.82853871475598,0.0518039058676987,0.0601451333832605,1466.800049,1489.75,1459.880005,1469.599976,1469.599976,1701608
2020-12-31,0.5357837470620785,0.2634240413747007,-142258.0,0.2206194152098045,0.1259918151782138,0.1809484865914156,0.7237939463656625,0.1702878939088956,0.1568752806508817,1200215339.6142075,102020962.933495,41224.0,59.15,48082.0,-43566.61,-84731.46,-36708.61,-14164.9316512923,-1204.0505726384863,-32695.744666284216,-2779.2107337623243,-27548.97247259329,-2341.7236946711023,0.0585020375253328,0.0335069406611606,-0.0400575301270457,-59.09149796247467,-58.55149796247467,-40.50120315875736,-59745.98923955151,-59200.00825579229,-40.13145422036803,-59200.548255792295,-58659.551713812114,29.804945233658835,29.75004307285446,29.47844504649197,6.290550055467768e-08,6.221639820793915e-11,6.278962555877155e-11,1.6847202562765402,1011.075895850406,1001.8454481114504,2333538.387800337,0.0192165515959941,-2.2973377434805125e-05,-0.033889540407869,-0.0335798452325687,-0.023227828170605,-34.264897427844765,-33.951772101037406,-0.0230157736108058,-33.95208179621271,-33.64181509453597,9104899.616855424,-10884902.754750026,-16057036140.622469,-15910300995.721548,-11005462804.003435,-16234882200582.203,-16086521832498.77,-10904990277.9821,-16086668567643.67,-15939662630646.71,-27573.0,-40674746.25,-40303045.35,-648066.0,0.0025331416018363,222544.0,1.138265512364438e-08,3.6800999539996004e-09,2.110572593290266e-12,0.3233076917489303,1.219390322812567,731.8106127327629,725.1296705370623,27573.0,3.066755815181053,2.9493612978146886,3.066755815181053,-1.5470493014744695,0.4656543618256677,117462.0,0.3675097617140568,0.0083709715579965,-0.1644253503952369,-0.3795294891307516,0.3414185391383656,-0.3197861848787408,0.2876744369139577,0.0435898077693231,0.6962855426511814,0.062603350348695,1.436192393414336,0.6529944640161047,0.0589150696053722,6.011081948089823,18.36628754738991,1.0178079418917187,1.436192393414336,0.1624932407137805,-21187.76647518822,161289.695,48041.0,19031.695,13288.073644815107,0.3231320145983731,1129.569289052542,0.9375363724539282,389.3182288433685,0.57108217360833,0.0907276231477773,11.022001517346023,0.1995458298926507,0.2468713285998876,1735.420044,1758.930054,1735.420044,1751.880005,1751.880005,1012240
2021-03-31,0.5642513649347363,0.3847669667715225,-37384.0,0.3241494015981487,0.0548158791788318,0.0779521157499793,0.3118084629999174,0.0735137351373513,0.0605097886188439,1393573805.25,122668474.5,16437.0,26.63,21283.0,-7692.29,-24102.66,-2846.29,-57818.257621772864,-5089.416458598345,-489610.61776909593,-43097.67258431151,-181165.01136202613,-15946.938362958235,0.0265542295719037,-0.0005079810788155,-0.0110852430756106,-26.603445770428092,-26.263445770428092,-11.116873954266593,-26679.35663311768,-26338.386469570552,-10.974938650306749,-26338.72646957055,-26002.10966147239,77.72302315950921,78.50418410041841,77.5018775816748,1.7047335833724346e-07,1.6998830992041216e-10,1.7218671331991542e-10,1.417456776352482,1002.8534221974344,990.049435582822,1704136.732135395,-0.0002461297698821,-5.3710825876618925e-06,-0.0128900470088683,-0.0127253083497925,-0.0053864085539417,-12.926827755129391,-12.761619027107043,-0.0053176372843833,-12.761783765766118,-12.598684349329483,-112216.65362485616,-2448809.482163406,-5876891450.777261,-5801783018.940759,-2455796969.497099,-5893660703294.821,-5818337955391.703,-2424442445.665743,-5818413063823.539,-5744052003276.3,-7485.0,-17963231.86,-17733656.38,-657292.0,0.0030565873149867,230013.0,1.3288758961392508e-08,4.526788693180576e-09,2.193344409511514e-12,0.3406479646693976,0.441975018803285,312.69818418958926,308.70579280301547,7485.0,3.104196346455557,2.941409842569383,3.104196346455557,-1.8092799307521683,0.4800822317999026,116684.0,0.3567281676577141,0.006757224137658,-0.576160473574286,-4.87898281622744,4.474245421232552,-1.8053141522225504,1.655553807773758,0.0424555557254008,0.7031993763279781,0.0603748483781351,1.4220717959419684,0.6736923565189794,0.0569372693726937,3.39186958316137,8.365662401981016,1.0128235359379478,1.4220717959419684,0.1575435793826058,-2069.710385518959,53221.855,13459.0,15837.855,11755.311185688106,0.0884620889869231,4126.0612786790025,0.2602656573591373,1402.4132254081494,0.1691068344059065,0.0222840459193812,44.87515434215942,0.0470385523819357,0.0624678619176579,2059.120117,2093.327393,2056.745117,2068.629883,2068.629883,1459930
2021-06-30,0.5761635423400129,0.355284421460892,-43355.0,0.2993697478991596,0.0552346990193418,0.077978658472418,0.3119146338896723,0.0735431314089712,0.0692339600780987,1694601735.428127,151675968.025826,19361.0,27.69,21985.0,-6893.26,-26226.57,-4269.26,-64613.92913477161,-5783.294118362638,-396931.0221040946,-35527.46097118142,-245834.5884861629,-22003.51764271564,0.0274354212392368,-0.0097434621502261,-0.0113666320113977,-27.66256457876076,-27.23256457876077,-11.472105263157896,-27919.251048,-27485.260992000003,-11.29395411605938,-27485.690992,-27058.440398769235,91.4764769461877,92.06513860968452,90.6354524557602,2.006394193117297e-07,1.9879476294738827e-10,2.0193055708045414e-10,1.4143049932523617,1009.2792,993.6060307692308,968472.4405377456,-0.0038823281379077,-4.529087772981052e-06,-0.0110222784442511,-0.0108509429298763,-0.004571114084244,-11.124556370391025,-10.951630999511243,-0.0045001289251171,-10.951802335025617,-10.781562334657872,-1770049.4829138303,-2064923.207381616,-5025329536.233633,-4947213434.798861,-2084084042.8075511,-5071960574066.252,-4993119617703.046,-2051720151.9297163,-4993197733804.48,-4915581104318.708,-7675.0,-18678372.18,-18388026.720000003,-656697.0,0.0037168452427497,237565.0,1.564559275461365e-08,5.504626986013181e-09,2.1933444095115137e-12,0.3518324343697332,0.4411424241786458,314.80895216046133,309.92026131795507,7675.0,3.152024542078542,3.010889650347141,3.152024542078542,-1.8674404836655245,0.423924938555103,119956.0,0.3576644294501576,0.0064510423086093,-0.5463161976575663,-3.356085129507221,2.178831928718326,-2.078552092913948,1.3494340848887174,0.0427207971686439,0.7083309728761102,0.0603119146338896,1.4117694104771326,0.6721949782164881,0.0568812948355055,7.378429878048781,17.3734756097561,1.00712598280627,1.4117694104771326,0.1573800318398908,-9432.297853081647,52424.37,17023.0,9069.37,6858.335203547875,0.0937381607634297,3893.8250657719145,0.269559232958989,1354.0623186723917,0.1845032753207488,0.0256927072307513,38.921550423581294,0.0539607990481558,0.0718346727133282,2513.071289,2516.0,2495.149902,2506.320068,2506.320068,1200478
2021-09-30,0.5758315673085783,0.3541877821800424,-46182.0,0.290795171841887,0.0545073013186414,0.0774266356458557,0.3097065425834229,0.073152923451353,0.0736325410246445,1806829945.8290489,163746656.47019348,21031.0,28.44,23064.0,-6617.99,-27620.550000000003,-4584.99,-65416.14652239179,-5928.435765044268,-394075.0025254251,-35713.63437438107,-273017.9323070976,-24742.656980471937,0.0280441099371762,-0.0135274028393624,-0.0113947709049764,-28.41195589006282,-27.961955890062814,-11.555627376425855,-28813.038720912547,-28356.6862095057,-11.37278517110266,-28357.1362095057,-27908.004465684404,95.41771999519692,95.6021804037156,94.08948767580873,2.0928392271980017e-07,2.0637065178753752e-10,2.0968850792560084e-10,1.40631601182932,1014.1166920152092,998.0705418250948,683007.8900937148,-0.005055262683179,-4.258286740133517e-06,-0.0106176996480968,-0.0104495322449046,-0.0043183996625564,-10.76758644393906,-10.597045073308983,-0.0042500705539716,-10.597213240712176,-10.4293703094908,-2304819.371393166,-1941458.3143747556,-4840872050.031385,-4764200368.893233,-1968865283.459151,-4909209149846.713,-4831455118199.6455,-1937712351.758848,-4831531789880.783,-4755008043544.587,-7694.0,-19184377.68,-18880527.78,-656286.0,0.0039630003606221,244567.0,1.6204150030961396e-08,5.869181336837567e-09,2.193344409511514e-12,0.3622023571506853,0.4355452698033668,314.07857446016834,309.10897676301374,7694.0,2.9799941730601147,2.8495354634035803,2.9799941730601147,-1.7080541257971578,0.3839144087274611,122328.0,0.3521213115603492,0.0063379368876863,-0.5172959988124783,-3.116255433490586,2.056929240848944,-2.15896367326031,1.4250550393699597,0.0411280271039685,0.7039864365016998,0.0584216186157576,1.420481912931835,0.6676820666729363,0.0551969249193564,10.344810624692572,23.931136251844563,1.005734599007005,1.420481912931835,0.1789802289281997,-14738.645197710715,50356.005,19009.5,4174.005000000001,2504.8718054110323,0.0953641972538039,3827.432207378444,0.2576438452727112,1416.684336525308,0.1874422500669251,0.0252502137287242,39.60362517099863,0.0537193878488361,0.071708848342162,2686.5,2711.800049,2660.0,2665.310059,2665.310059,1768199
